tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879184.7733233,12.635118971161912,3.6017708161013013,7.2,53.0,-1.6017708161013013
1771879184.7775126,12.650136940593933,3.604312663684929,7.2,53.0,-1.604312663684929
1771879184.7816603,12.66516547801686,3.6068489815023606,7.2,53.0,-1.6068489815023606
1771879184.7858427,12.68020455833923,3.609379277368992,7.2,53.0,-1.609379277368992
1771879184.7900016,12.695254154524893,3.6119030845589872,7.2,53.0,-1.6119030845589872
1771879184.7941775,12.710314237695236,3.6144199608824983,7.2,53.0,-1.6144199608824983
1771879184.7983198,12.72538477722759,3.6169294877652147,7.2,53.0,-1.6169294877652147
1771879184.8024871,12.7404657408498,3.6194312693303115,7.2,53.0,-1.6194312693303115
1771879184.806702,12.755557094730978,3.6219249314828383,7.2,53.0,-1.6219249314828383
1771879184.8108282,12.770658803568464,3.6244101209965764,7.2,53.0,-1.6244101209965764
1771879184.815037,12.785770830670979,3.626886504603357,7.2,53.0,-1.6268865046033572
1771879184.8191688,12.800893138037999,3.6293537680848047,7.2,53.0,-1.6293537680848047
1771879184.8233428,12.81602568643536,3.6318116153664057,7.2,53.0,-1.6318116153664057
1771879184.8275497,12.831168435467085,3.6342597676137394,7.2,53.0,-1.6342597676137394
1771879184.8316913,12.846321343643462,3.6366979623305844,7.2,53.0,-1.6366979623305844
1771879184.8358574,12.861484368445373,3.6391259524584463,7.2,53.0,-1.6391259524584463
1771879184.8400166,12.87665746638486,3.6415435054767706,7.2,53.0,-1.6415435054767706
1771879184.84417,12.891840593061954,3.643950402502662,7.2,53.0,-1.6439504025026621
1771879184.8483737,12.907033703217737,3.6463464373881593,7.2,53.0,-1.6463464373881593
1771879184.8525248,12.92223675078362,3.648731415811835,7.2,53.0,-1.648731415811835
1771879184.8566833,12.937449688926783,3.651105154359202,7.2,53.0,-1.6511051543592021
1771879184.8608816,12.95267247009171,3.653467479582348,7.2,53.0,-1.653467479582348
1771879184.865028,12.967905046037634,3.6558182270218618,7.2,53.0,-1.6558182270218618
1771879184.8692017,12.983147367871638,3.658157240160805,7.2,53.0,-1.6581572401608051
1771879184.873348,12.998397634820401,3.660064067703102,7.2,53.0,-1.660064067703102
