tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879614.4670017,1.2508414829001169,3.0544960804876284,7.2,53.0,-1.0544960804876284
1771879614.4711587,1.2637093452126402,3.088286955005591,7.2,53.0,-1.0882869550055911
1771879614.4753137,1.2766223057136383,3.099110520239557,7.2,53.0,-1.0991105202395568
1771879614.4794958,1.2894049466235529,3.0678338183794964,7.2,53.0,-1.0678338183794964
1771879614.4836745,1.3023139331639426,3.098156769693551,7.2,53.0,-1.098156769693551
1771879614.4837432,1.3023139331639426,3.098156769693551,7.2,53.0,-1.098156769693551
1771879614.4878058,1.315244623814336,3.1033657560944494,7.2,53.0,-1.1033657560944494
1771879614.4919791,1.3281764306144366,3.103633632024142,7.2,53.0,-1.1036336320241422
1771879614.4961445,1.3411823281470918,3.121415407837251,7.2,53.0,-1.121415407837251
1771879614.4962082,1.3411823281470918,3.121415407837251,7.2,53.0,-1.121415407837251
1771879614.5002987,1.354209812693184,3.126596291062155,7.2,53.0,-1.126596291062155
1771879614.5044923,1.3673287340918674,3.148541135684001,7.2,53.0,-1.1485411356840012
1771879614.5087595,1.380471950041266,3.154371827855685,7.2,53.0,-1.1543718278556852
1771879614.5088224,1.380471950041266,3.154371827855685,7.2,53.0,-1.1543718278556852
1771879614.5128157,1.3934914351244347,3.1246764199604575,7.2,53.0,-1.1246764199604575
1771879614.5169601,1.4066374780151087,3.1550502937617346,7.2,53.0,-1.1550502937617346
1771879614.5211318,1.4198049009935336,3.1601815148219825,7.2,53.0,-1.1601815148219825
1771879614.5253274,1.4330652553279535,3.1824850402607536,7.2,53.0,-1.1824850402607536
1771879614.5253978,1.4330652553279535,3.1824850402607536,7.2,53.0,-1.1824850402607536
1771879614.5294747,1.4463859095714315,3.196957018434748,7.2,53.0,-1.1969570184347482
1771879614.5336213,1.4597277838393659,3.2020498243042432,7.2,53.0,-1.2020498243042432
1771879614.5378127,1.4731806584159963,3.228689898391319,7.2,53.0,-1.2286898983913188
1771879614.537886,1.4731806584159963,3.228689898391319,7.2,53.0,-1.2286898983913188
1771879614.5420022,1.4866660110821217,3.2364846398700875,7.2,53.0,-1.2364846398700875
1771879614.546138,1.5001052207408394,3.225410318092228,7.2,53.0,-1.2254103180922278
1771879614.5462215,1.5001052207408394,3.225410318092228,7.2,53.0,-1.2254103180922278
1771879614.550316,1.5135977195064385,3.238199703743791,7.2,53.0,-1.238199703743791
1771879614.5544362,1.52711122464792,3.2432412339555277,7.2,53.0,-1.2432412339555277
1771879614.5586412,1.5407285819903265,3.2681657621775515,7.2,53.0,-1.2681657621775515
1771879614.5587013,1.5407285819903265,3.2681657621775515,7.2,53.0,-1.2681657621775515
1771879614.5628116,1.5543800007537167,3.2763405032136514,7.2,53.0,-1.2763405032136514
1771879614.5669744,1.5679032950796592,3.245590638226196,7.2,53.0,-1.2455906382261959
1771879614.5710862,1.5815213334617302,3.2683292116970466,7.2,53.0,-1.2683292116970466
1771879614.5711467,1.5815213334617302,3.2683292116970466,7.2,53.0,-1.2683292116970466
1771879614.57556,1.5951601905754103,3.273325707283197,7.2,53.0,-1.2733257072831972
1771879614.5795138,1.6089345487465314,3.305845961069053,7.2,53.0,-1.305845961069053
1771879614.583688,1.6227365664680329,3.312484253160334,7.2,53.0,-1.312484253160334
1771879614.583753,1.6227365664680329,3.312484253160334,7.2,53.0,-1.312484253160334
1771879614.5878038,1.6365597227692321,3.3175575122877925,7.2,53.0,-1.3175575122877925
1771879614.591964,1.6504398530591644,3.331231269583752,7.2,53.0,-1.331231269583752
1771879614.5920272,1.6504398530591644,3.331231269583752,7.2,53.0,-1.331231269583752
1771879614.5960953,1.6643444522667172,3.337103809812687,7.2,53.0,-1.337103809812687
1771879614.6003146,1.6783144775986587,3.3528060796659553,7.2,53.0,-1.3528060796659553
1771879614.6046665,1.6923070458363942,3.3582163770565403,7.2,53.0,-1.3582163770565403
1771879614.604803,1.6923070458363942,3.3582163770565403,7.2,53.0,-1.3582163770565403
1771879614.608634,1.706374553625801,3.376201869457608,7.2,53.0,-1.3762018694576081
1771879614.6127775,1.7204569085499368,3.379765181792568,7.2,53.0,-1.379765181792568
1771879614.612856,1.7204569085499368,3.379765181792568,7.2,53.0,-1.379765181792568
1771879614.6169198,1.734559596750886,3.3846451682277774,7.2,53.0,-1.3846451682277774
1771879614.621127,1.7486737139848276,3.387388136145999,7.2,53.0,-1.387388136145999
1771879614.6252527,1.7628111589147528,3.3929867831820553,7.2,53.0,-1.3929867831820553
1771879614.6253738,1.7628111589147528,3.3929867831820553,7.2,53.0,-1.3929867831820553
1771879614.6294558,1.7769198025599744,3.3860744748531983,7.2,53.0,-1.3860744748531983
1771879614.6335802,1.7910245627999244,3.3851424575879845,7.2,53.0,-1.3851424575879845
1771879614.6336777,1.7910245627999244,3.3851424575879845,7.2,53.0,-1.3851424575879845
1771879614.637772,1.8052454074823496,3.413002723782046,7.2,53.0,-1.413002723782046
1771879614.6419432,1.819430701677865,3.404470606923669,7.2,53.0,-1.404470606923669
1771879614.6461177,1.8337394629604282,3.4341027078151884,7.2,53.0,-1.4341027078151884
1771879614.6462054,1.8337394629604282,3.4341027078151884,7.2,53.0,-1.4341027078151884
1771879614.6503458,1.847983157280403,3.418486636793974,7.2,53.0,-1.4184866367939741
1771879614.6544225,1.8622317388738003,3.419659582415341,7.2,53.0,-1.419659582415341
1771879614.6545467,1.8622317388738003,3.419659582415341,7.2,53.0,-1.419659582415341
1771879614.658641,1.876641254930276,3.458283853554163,7.2,53.0,-1.4582838535541631
1771879614.662746,1.891015268277037,3.4497632032225947,7.2,53.0,-1.4497632032225947
1771879614.6628547,1.891015268277037,3.4497632032225947,7.2,53.0,-1.4497632032225947
1771879614.6669338,1.905478362682339,3.4711426572725097,7.2,53.0,-1.4711426572725097
1771879614.6712363,1.9199075767312852,3.463011371747072,7.2,53.0,-1.463011371747072
1771879614.675447,1.9343224119645068,3.459560455973205,7.2,53.0,-1.4595604559732052
1771879614.67555,1.9343224119645068,3.459560455973205,7.2,53.0,-1.4595604559732052
1771879614.6794662,1.9489082451239135,3.5005999582575957,7.2,53.0,-1.5005999582575957
1771879614.6836336,1.9634732260548742,3.4955954234305544,7.2,53.0,-1.4955954234305544
1771879614.68373,1.9634732260548742,3.4955954234305544,7.2,53.0,-1.4955954234305544
1771879614.6880147,1.9782436115074655,3.544892508621945,7.2,53.0,-1.544892508621945
1771879614.6919634,1.9929399376753598,3.5271182802946077,7.2,53.0,-1.5271182802946077
1771879614.692031,1.9929399376753598,3.5271182802946077,7.2,53.0,-1.5271182802946077
1771879614.6961188,2.007797124429792,3.565724821063695,7.2,53.0,-1.5657248210636951
1771879614.7003372,2.022517936533408,3.5329949048678047,7.2,53.0,-1.5329949048678047
1771879614.7004292,2.022517936533408,3.5329949048678047,7.2,53.0,-1.5329949048678047
1771879614.7044363,2.037306195356824,3.549182117619955,7.2,53.0,-1.5491821176199552
1771879614.7086575,2.052143343167376,3.5609154745324507,7.2,53.0,-1.5609154745324507
1771879614.7087448,2.052143343167376,3.5609154745324507,7.2,53.0,-1.5609154745324507
1771879614.7127628,2.066956224913306,3.555091619023237,7.2,53.0,-1.5550916190232371
1771879614.7169886,2.0818788153865753,3.581421713584621,7.2,53.0,-1.581421713584621
1771879614.7170684,2.0818788153865753,3.581421713584621,7.2,53.0,-1.581421713584621
1771879614.7211516,2.0967199203245546,3.561865185115041,7.2,53.0,-1.5618651851150411
1771879614.7253122,2.1116856483121693,3.5917747170275462,7.2,53.0,-1.5917747170275462
1771879614.7254283,2.1116856483121693,3.5917747170275462,7.2,53.0,-1.5917747170275462
1771879614.7294765,2.1265123250040565,3.5584024060529327,7.2,53.0,-1.5584024060529327
1771879614.7336311,2.141465341896143,3.5887240541008114,7.2,53.0,-1.5887240541008114
1771879614.733721,2.141465341896143,3.5887240541008114,7.2,53.0,-1.5887240541008114
1771879614.7377992,2.1564374248219655,3.593299902197406,7.2,53.0,-1.5932999021974061
1771879614.7419724,2.171389908708843,3.5885961328506015,7.2,53.0,-1.5885961328506015
1771879614.742069,2.171389908708843,3.5885961328506015,7.2,53.0,-1.5885961328506015
1771879614.7461853,2.1864716893988327,3.6196273655976063,7.2,53.0,-1.6196273655976063
1771879614.7503216,2.201480314505597,3.6020700256234166,7.2,53.0,-1.6020700256234166
1771879614.7503996,2.201480314505597,3.6020700256234166,7.2,53.0,-1.6020700256234166
1771879614.7545354,2.2166746276422287,3.6466351527916663,7.2,53.0,-1.6466351527916663
1771879614.7586617,2.2317357135040456,3.614660606836085,7.2,53.0,-1.6146606068360851
1771879614.7587216,2.2317357135040456,3.614660606836085,7.2,53.0,-1.6146606068360851
1771879614.7628193,2.246976514349316,3.6577922028648837,7.2,53.0,-1.6577922028648837
1771879614.76698,2.2622360423566086,3.6622867217501813,7.2,53.0,-1.6622867217501813
1771879614.7670567,2.2622360423566086,3.6622867217501813,7.2,53.0,-1.6622867217501813
1771879614.771123,2.2776322229747534,3.6950833483547925,7.2,53.0,-1.6950833483547925
1771879614.775318,2.2930604025485244,3.7027630977050503,7.2,53.0,-1.7027630977050503
1771879614.7754064,2.2930604025485244,3.7027630977050503,7.2,53.0,-1.7027630977050503
1771879614.7794611,2.308490774662165,3.703289307273713,7.2,53.0,-1.703289307273713
1771879614.783658,2.323977559613878,3.7168283884111624,7.2,53.0,-1.7168283884111624
1771879614.7837453,2.323977559613878,3.7168283884111624,7.2,53.0,-1.7168283884111624
1771879614.787816,2.3393619771196783,3.692260201392097,7.2,53.0,-1.6922602013920969
1771879614.791955,2.354809823541118,3.7074831411455045,7.2,53.0,-1.7074831411455045
1771879614.7920167,2.354809823541118,3.7074831411455045,7.2,53.0,-1.7074831411455045
1771879614.7961435,2.3701130927858944,3.6727846187463165,7.2,53.0,-1.6727846187463165
1771879614.7962277,2.3701130927858944,3.6727846187463165,7.2,53.0,-1.6727846187463165
1771879614.800262,2.3855316992900617,3.700465561000136,7.2,53.0,-1.700465561000136
1771879614.8044603,2.4009687049988697,3.704881370113943,7.2,53.0,-1.704881370113943
1771879614.8045254,2.4009687049988697,3.704881370113943,7.2,53.0,-1.704881370113943
1771879614.8087115,2.41655395350593,3.740459641694516,7.2,53.0,-1.7404596416945162
1771879614.8128314,2.4321574384154863,3.744836378293447,7.2,53.0,-1.744836378293447
1771879614.8129425,2.4321574384154863,3.744836378293447,7.2,53.0,-1.744836378293447
1771879614.8169436,2.447848021396797,3.765739915514503,7.2,53.0,-1.7657399155145028
1771879614.8211195,2.4635613500628772,3.7711988798592846,7.2,53.0,-1.7711988798592846
1771879614.8211932,2.4635613500628772,3.7711988798592846,7.2,53.0,-1.7711988798592846
1771879614.8253253,2.479238439076989,3.7625013633868756,7.2,53.0,-1.7625013633868756
1771879614.8295414,2.494974228939101,3.776589566906902,7.2,53.0,-1.7765895669069018
1771879614.8296502,2.494974228939101,3.776589566906902,7.2,53.0,-1.7765895669069018
1771879614.833638,2.510570570250952,3.7431219148443002,7.2,53.0,-1.7431219148443002
1771879614.833728,2.510570570250952,3.7431219148443002,7.2,53.0,-1.7431219148443002
1771879614.837794,2.5262818317567213,3.7707027613845656,7.2,53.0,-1.7707027613845656
1771879614.8419182,2.542011086691243,3.77502118428524,7.2,53.0,-1.7750211842852401
1771879614.841982,2.542011086691243,3.77502118428524,7.2,53.0,-1.7750211842852401
1771879614.8461607,2.5578924851283498,3.8115356249056234,7.2,53.0,-1.8115356249056234
1771879614.8502908,2.57379171436473,3.8158150167312805,7.2,53.0,-1.8158150167312805
1771879614.8503604,2.57379171436473,3.8158150167312805,7.2,53.0,-1.8158150167312805
1771879614.8544264,2.5898063275595096,3.843507166747068,7.2,53.0,-1.843507166747068
1771879614.8586135,2.6058386346328524,3.8477536976022257,7.2,53.0,-1.8477536976022257
1771879614.8587134,2.6058386346328524,3.8477536976022257,7.2,53.0,-1.8477536976022257
1771879614.8627822,2.6219558533816203,3.8681324997043385,7.2,53.0,-1.8681324997043385
1771879614.8628554,2.6219558533816203,3.8681324997043385,7.2,53.0,-1.8681324997043385
1771879614.86692,2.6380971171297705,3.873903299556041,7.2,53.0,-1.8739032995560412
1771879614.8711329,2.654283625194114,3.8847619354424534,7.2,53.0,-1.8847619354424534
1771879614.8712058,2.654283625194114,3.8847619354424534,7.2,53.0,-1.8847619354424534
1771879614.8752878,2.6704907807697382,3.889717338149774,7.2,53.0,-1.889717338149774
1771879614.8753889,2.6704907807697382,3.889717338149774,7.2,53.0,-1.889717338149774
1771879614.8795059,2.68666652536037,3.8821787017516103,7.2,53.0,-1.8821787017516103
1771879614.8835995,2.702861511440349,3.8867966591949177,7.2,53.0,-1.8867966591949177
1771879614.8836975,2.702861511440349,3.8867966591949177,7.2,53.0,-1.8867966591949177
1771879614.8877828,2.718910320906162,3.851714271795002,7.2,53.0,-1.851714271795002
1771879614.8919168,2.7349752178170914,3.855575258623114,7.2,53.0,-1.855575258623114
1771879614.8919916,2.7349752178170914,3.855575258623114,7.2,53.0,-1.855575258623114
1771879614.8960607,2.7510575867961196,3.859768554966762,7.2,53.0,-1.8597685549667622
1771879614.8961346,2.7510575867961196,3.859768554966762,7.2,53.0,-1.8597685549667622
1771879614.9002903,2.767143469615408,3.8606118766291773,7.2,53.0,-1.8606118766291773
1771879614.9044356,2.783338294569789,3.8867579890515196,7.2,53.0,-1.8867579890515196
1771879614.9045527,2.783338294569789,3.8867579890515196,7.2,53.0,-1.8867579890515196
1771879614.9086263,2.79949832945985,3.8784083736145436,7.2,53.0,-1.8784083736145436
1771879614.912866,2.815844951172006,3.9231892109173927,7.2,53.0,-1.9231892109173927
1771879614.9129288,2.815844951172006,3.9231892109173927,7.2,53.0,-1.9231892109173927
1771879614.9169822,2.8321229708812807,3.906724730225984,7.2,53.0,-1.9067247302259842
1771879614.917077,2.8321229708812807,3.906724730225984,7.2,53.0,-1.9067247302259842
1771879614.9211473,2.848619415092817,3.9591466107686246,7.2,53.0,-1.9591466107686246
1771879614.9252772,2.8650178838506726,3.9356325018853346,7.2,53.0,-1.9356325018853346
1771879614.9253497,2.8650178838506726,3.9356325018853346,7.2,53.0,-1.9356325018853346
1771879614.929478,2.881502078806632,3.9562067894302877,7.2,53.0,-1.9562067894302877
1771879614.929585,2.881502078806632,3.9562067894302877,7.2,53.0,-1.9562067894302877
1771879614.9336967,2.8979013774691444,3.9358316790030017,7.2,53.0,-1.9358316790030017
1771879614.9378116,2.914325237477062,3.9417264019002016,7.2,53.0,-1.9417264019002016
1771879614.9379215,2.914325237477062,3.9417264019002016,7.2,53.0,-1.9417264019002016
1771879614.9420311,2.9306932759467084,3.9283292327152046,7.2,53.0,-1.9283292327152046
1771879614.9420962,2.9306932759467084,3.9283292327152046,7.2,53.0,-1.9283292327152046
1771879614.946084,2.9470840284821067,3.9337806084955798,7.2,53.0,-1.9337806084955798
1771879614.9503405,2.9634278190316703,3.92250973189528,7.2,53.0,-1.9225097318952802
1771879614.9504566,2.9634278190316703,3.92250973189528,7.2,53.0,-1.9225097318952802
1771879614.9546373,2.979781637206912,3.9249163620580947,7.2,53.0,-1.9249163620580947
1771879614.9587,2.9961728037903135,3.9338799800163105,7.2,53.0,-1.9338799800163105
1771879614.958814,2.9961728037903135,3.9338799800163105,7.2,53.0,-1.9338799800163105
