tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1772002128.8000076,0.010604599329331964,0.25506523738234715,3.745009592651571,500.0,1.7449347626176528
1772002128.8376033,0.02024612098884568,0.2586167740632337,3.6049987361758715,500.0,1.7413832259367663
1772002128.874991,0.03000284530397739,0.26129480428436946,3.7389106780844035,500.0,1.7387051957156305
1772002128.9166863,0.04093708950235034,0.2631626011173221,3.7371152697887444,500.0,1.736837398882678
1772002128.9541821,0.050821646172479015,0.263773106151538,3.722489620562887,500.0,1.736226893848462
1772002128.9916053,0.06070674448352906,0.263301036852042,3.824372868261241,500.0,1.736698963147958
1772002129.0292425,0.07055044080603289,0.261681980220979,3.7387913985106653,500.0,1.7383180197790211
1772002129.066677,0.08030841295830915,0.2588533408440024,3.7416851767836348,500.0,1.7411466591559976
1772002129.1084087,0.0909932770658914,0.25421825357345307,3.7463929127636764,500.0,1.7457817464265468
1772002129.145835,0.10041445814573037,0.2486402030265149,4.214288880476349,500.0,1.751359796973485
1772002129.1875062,0.1106010470685357,0.24080990950598047,4.155766248332209,500.0,1.7591900904940196
1772002129.2001874,0.1206378691666193,0.5882615718329347,10.0,500.0,1.4117384281670653
1772002129.2126079,0.13366537787279364,1.2344222843088668,-4.0,500.0,0.7655777156911332
1772002129.2209206,0.14589021649300749,1.571048599870198,-4.0,500.0,0.42895140012980204
1772002129.2251148,0.152973903895949,1.7000849767059627,2.3007033661420047,500.0,0.2999150232940373
1772002129.229219,0.16036310132046352,1.773407381883484,-4.0,500.0,0.2265926181165161
1772002129.2375236,0.1768363528527239,2.0194771859853273,1.9813135520999448,500.0,-0.019477185985327328
1772002129.241774,0.1854401647307487,2.064914850725953,1.9358757931019248,500.0,-0.06491485072595315
1772002129.2460108,0.19452169593565946,2.17956748917858,1.8212228351036355,500.0,-0.1795674891785799
1772002129.2501614,0.20371482791831197,2.2063516758366037,-4.0,500.0,-0.20635167583660374
1772002129.254342,0.21279758538896507,2.1798617929567436,7.884044071916296,500.0,-0.17986179295674365
1772002129.2586017,0.2219704141515787,2.2014789030272697,-2.4574389001141617,500.0,-0.20147890302726967
1772002129.262752,0.23108831519822798,2.1882962511958297,1.8124908653987777,500.0,-0.1882962511958297
1772002129.2669163,0.2402405590411811,2.1965385223087486,1.804247806926184,500.0,-0.19653852230874858
1772002129.2753177,0.2584757783945815,2.183756920805037,3.352014802316198,500.0,-0.18375692080503692
1772002129.2795088,0.26760811580978333,2.191760979648435,0.6008733746205495,500.0,-0.1917609796484352
1772002129.283503,0.2767217161170594,2.1872640737462614,1.8135190865181263,500.0,-0.18726407374626142
1772002129.2877386,0.28578680680739854,2.1756217656813814,4.007568612289116,500.0,-0.17562176568138144
1772002129.291989,0.2948885174565942,2.1844105558069575,1.8163710635691939,500.0,-0.18441055580695753
1772002129.2960627,0.3039603573471398,2.177241573730933,3.164403960953358,500.0,-0.17724157373093297
1772002129.3002164,0.3130198921396497,2.1742883502023824,2.5066135357937203,500.0,-0.17428835020238242
1772002129.3046415,0.3220642788325989,2.1706528063078157,1.8301265796880661,500.0,-0.17065280630781565
1772002129.308582,0.33112503230847457,2.174580834210158,1.0886335304847266,500.0,-0.17458083421015802
1772002129.3125741,0.3401709451869282,2.171019090828869,1.8297589030654886,500.0,-0.17101909082886912
1772002129.3210428,0.3582063338642107,2.1605532626389934,3.528632328802244,500.0,-0.1605532626389934
1772002129.3251853,0.36722785999777735,2.1651662720560045,0.7599535423128057,500.0,-0.16516627205600454
1772002129.32916,0.37623471293353894,2.161644704582783,3.2067716926419663,500.0,-0.16164470458278313
1772002129.3335462,0.385192443091524,2.1498552379164217,4.225402235876011,500.0,-0.14985523791642175
1772002129.3375604,0.3942048566720077,2.1629792593160864,1.8377946690049216,500.0,-0.16297925931608637
1772002129.3417664,0.4031525852457922,2.147454857708283,1.8533183932440338,500.0,-0.14745485770828282
1772002129.3460085,0.41209073973948873,2.1451570784871663,1.8556155520819653,500.0,-0.1451570784871663
1772002129.3502252,0.42105188769374385,2.1506755090212284,1.850096507456446,500.0,-0.1506755090212284
1772002129.3584647,0.43890445532219674,2.140898046469248,2.57512691147486,500.0,-0.14089804646924797
1772002129.3628204,0.4478095103983787,2.137213218283665,2.4666902241503585,500.0,-0.13721321828366495
1772002129.3667665,0.45673754465339195,2.142728221203182,1.8580414232699556,500.0,-0.14272822120318196
1772002129.37112,0.46561539645620353,2.1306844326747814,4.1177068667529095,500.0,-0.13068443267478136
1772002129.375023,0.4744828401250588,2.1281864805252697,2.8250521029584,500.0,-0.1281864805252697
1772002129.3794906,0.4833697207596279,2.1328513522965906,1.0705293197879322,500.0,-0.13285135229659062
1772002129.3835387,0.49222404599471825,2.1250380564216824,3.631728722644306,500.0,-0.12503805642168242
1772002129.3877406,0.501060448032809,2.120736489141796,2.7793241526009718,500.0,-0.12073648914179591
1772002129.3958526,0.5187264424037549,2.1201658297555794,1.7040505946637192,500.0,-0.12016582975557943
1772002129.4001796,0.5275177875421947,2.109922833225558,4.143122579031004,500.0,-0.10992283322555796
1772002129.4044075,0.5362948600228904,2.106497395366961,2.6569657638306703,500.0,-0.10649739536696101
1772002129.4086852,0.5450977577836111,2.1126954625729772,1.888069016235543,500.0,-0.11269546257297725
1772002129.4127784,0.5538395485430011,2.098029782253581,4.684523799787268,500.0,-0.09802978225358094
1772002129.416763,0.5625719864386541,2.0957850949567214,2.5449038302348432,500.0,-0.09578509495672138
1772002129.4210777,0.5713089303037757,2.0968665276291882,1.9038966884127517,500.0,-0.09686652762918824
1772002129.4250584,0.5800148657200231,2.089424499899378,4.136944510056217,500.0,-0.08942449989937806
1772002129.4338043,0.5973574376328132,2.110525879899084,-4.0,500.0,-0.1105258798990838
1772002129.437907,0.6058960891035918,2.0492763529868596,10.0,500.0,-0.04927635298685962
1772002129.4421296,0.6146801140739065,2.108165992875532,-4.0,500.0,-0.10816599287553208
1772002129.446351,0.6232386784906297,2.0540554600135748,7.964763970727569,500.0,-0.05405546001357475
1772002129.45042,0.6320466085770798,2.113903220748026,-4.0,500.0,-0.11390322074802617
1772002129.4544508,0.6406814089371772,2.0723520864233556,8.783003761138765,500.0,-0.07235208642335555
1772002129.4628403,0.6580293713803482,2.0776698615479883,1.9230898892632913,500.0,-0.07766986154798827
1772002129.4670832,0.6667254387856173,2.0870561772645653,1.9137032374528276,500.0,-0.08705617726456527
1772002129.471182,0.6753622163309134,2.072826610871077,1.9279324540057257,500.0,-0.07282661087107689
1772002129.475308,0.6840440673675742,2.083644248798585,1.917114509096825,500.0,-0.0836442487985849
1772002129.4795346,0.6927002079288134,2.0774737346973993,1.9232846761916182,500.0,-0.07747373469739927
1772002129.4834783,0.7013851375466255,2.0843831082748974,1.9163749904718428,500.0,-0.08438310827489737
1772002129.4876764,0.710064710930648,2.083097612165416,2.2220644541667673,500.0,-0.08309761216541611
1772002129.496175,0.727398467242397,2.0886331261136393,-0.9320884516161803,500.0,-0.08863312611363927
1772002129.5000596,0.7360674378325811,2.080552941644181,4.718201742318872,500.0,-0.08055294164418081
1772002129.5043757,0.7447353508598922,2.080299126554664,1.9819491240520355,500.0,-0.0802991265546642
1772002129.5085928,0.7533702881918272,2.0723849596643937,3.3747511382041115,500.0,-0.07238495966439373
1772002129.5126493,0.7620611916863606,2.085816838688013,1.9149389224000244,500.0,-0.08581683868801315
1772002129.5168934,0.7707192752443096,2.0779400539077755,1.922815347731573,500.0,-0.07794005390777548
1772002129.5252888,0.788011610818548,2.072476369735627,2.8037529078885366,500.0,-0.07247636973562699
1772002129.5294251,0.7966926382689101,2.0834465880869075,-0.2252965956267663,500.0,-0.08344658808690752
1772002129.5337117,0.8053355868241551,2.0743076532587827,1.926446443542551,500.0,-0.07430765325878275
1772002129.537627,0.8139778032278335,2.074131936882829,1.9266218660614796,500.0,-0.07413193688282904
1772002129.5418806,0.8226200798205525,2.074146382252548,1.9236113948584297,500.0,-0.0741463822525481
1772002129.546031,0.831288327247624,2.0803793824971524,1.9203737970047827,500.0,-0.08037938249715237
1772002129.5544267,0.8485983112754816,2.078270982103686,1.5315965393617765,500.0,-0.07827098210368622
1772002129.5585437,0.8572537639934383,2.0773086523096156,2.1394330454441737,500.0,-0.07730865230961559
1772002129.562798,0.8659034884152499,2.0759338612347866,2.1676092426657263,500.0,-0.07593386123478663
1772002129.5670555,0.874573378493876,2.080773618870252,1.9199779281638891,500.0,-0.08077361887025214
1772002129.571183,0.8832202820253997,2.0752568475657003,1.9254943714019435,500.0,-0.07525684756570028
1772002129.5753148,0.8918738564863796,2.076857870635186,1.6542071923664445,500.0,-0.07685787063518612
1772002129.5795925,0.9005299250595021,2.077456457549392,1.8448667679600717,500.0,-0.0774564575493919
1772002129.5878963,0.9178604314533354,2.079549244887398,1.9520122837380045,500.0,-0.07954924488739801
1772002129.5921257,0.9265267839187056,2.079924591688836,1.867817637468784,500.0,-0.07992459168883581
1772002129.596616,0.9351695144221002,2.0742553208147085,1.9264939135326822,500.0,-0.07425532081470854
1772002129.6007285,0.9438286205030797,2.0781854594350846,1.5501444635030541,500.0,-0.07818545943508459
1772002129.604723,0.9524945729305786,2.0798285825997413,1.739139397606849,500.0,-0.07982858259974135
1772002129.609087,0.9611598760347366,2.07967274499792,1.9343640590969446,500.0,-0.07967274499792021
1772002129.6172633,0.9784552031277602,2.0766808710145153,1.6597987721069378,500.0,-0.07668087101451526
1772002129.6214688,0.9871255951020139,2.08089407382087,1.4821701811508194,500.0,-0.0808940738208701
1772002129.6253288,0.9957867514498677,2.078677523484906,2.285406491966913,500.0,-0.07867752348490598
1772002129.629473,1.004447442061724,2.0785657468455043,1.9415839341819525,500.0,-0.07856574684550433
1772002129.6337361,1.0131009630645527,2.076845040678901,2.158129766531543,500.0,-0.07684504067890119
1772002129.6380825,1.0217727029850283,2.0812175809141507,1.9195284240519002,500.0,-0.08121758091415066
1772002129.642206,1.0304366303791523,2.0793425745897416,2.1452194313388104,500.0,-0.07934257458974159
1772002129.650465,1.0477387428090845,2.0732070577181405,1.9275379593770827,500.0,-0.07320705771814051
1772002129.654673,1.0564281810750813,2.0854651838392257,0.4993949722522837,500.0,-0.08546518383922574
1772002129.6588001,1.0650760985530368,2.075500194709289,1.9252441600549826,500.0,-0.07550019470928904
1772002129.6630187,1.0737570251757804,2.083422389458471,1.0125403416189571,500.0,-0.08342238945847091
1772002129.6670685,1.0823842395943628,2.0705314604597547,3.819067263263208,500.0,-0.07053146045975467
1772002129.6713235,1.0910895168118298,2.08926653219206,-0.4065345407620589,500.0,-0.08926653219206004
1772002129.6795464,1.1083905697117606,2.0811282636305313,0.336251846648205,500.0,-0.08112826363053127
1772002129.6838925,1.1170340405108068,2.074432991771099,2.6621627960916485,500.0,-0.07443299177109886
1772002129.687929,1.1257246670174517,2.0857503615947626,1.9149917138331292,500.0,-0.08575036159476257
1772002129.692089,1.1343672134379317,2.0742111409152106,1.926530588093962,500.0,-0.07421114091521064
1772002129.6960964,1.143040999737391,2.0817087118702062,1.9190327160603136,500.0,-0.08170871187020623
1772002129.7003956,1.1516809844626914,2.073596334072127,3.090916568265239,500.0,-0.07359633407212707
1772002129.7047613,1.160373745753182,2.0862627097177318,1.9144780412599451,500.0,-0.08626270971773176
1772002129.713041,1.1776964706326296,2.084260567570252,1.9164795223358448,500.0,-0.08426056757025213
1772002129.7171865,1.1863263191658207,2.0711636479658324,3.4407855171589095,500.0,-0.07116364796583241
1772002129.721357,1.195030606449872,2.0890289481722886,-0.2231185688680828,500.0,-0.08902894817228857
